id,category,donateedetails,donateepaidby,donateetype,hours_details,hours_worked,is_ultimate_payer_different,ispaymentdonated,job_title,link,member,mnis_id,parent_interest_id,payment_description,payment_received,payment_type,published,received_date,registered,source_archive,summary,twfy_id,ultimate_payer_name,ultimatepayeraddress,ultimatepayernatureofbusiness,ultimatepayerprotectedbyconfidentiality,updated_1,value
9568,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9568,Tristan Osborne,5220,6644,,True,Monetary,2024-08-04,2024-07-25,2024-08-02,Apr07_25,Payment received on 25 July 2024 - £700.00,,,,,False,,700.00
10477,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10477,Margaret Mullane,5272,6849,,True,Monetary,2024-08-04,2024-07-15,2024-08-04,Apr07_25,Payment received on 15 July 2024 - £838.84,,,,,False,,838.84
10476,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10476,Stephen Gethins,4434,8141,,True,Monetary,2024-08-04,2024-07-30,2024-08-04,Apr07_25,"Payment received on 30 July 2024 - £4,411.79",,,,,False,,4411.79
10139,Employment and earnings - Ad hoc payments,,,,,50.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10139,Martin McCluskey,5129,6799,Final payment,True,Monetary,2024-08-04,2024-07-17,2024-08-04,Apr07_25,Payment received on 17 July 2024 - £982.50,,,,,False,,982.50
9229,Employment and earnings - Ad hoc payments,,,,Estimated amount of hours worked,28.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9229,Nigel Farage,5091,8916,,True,Monetary,2024-08-04,2024-07-25,2024-08-04,Apr07_25,Payment received on 25 July 2024 - £853.34,26352,,,,False,,853.34
9781,Employment and earnings - Ad hoc payments,,,,Work undertaken prior to 4 July 2024,0.30,True,False,,https://interests-api.parliament.uk/api/v1/Interests/9781,Tony Vaughan,5067,5988,,True,Monetary,2024-08-04,2024-07-19,2024-08-03,Apr07_25,Payment received on 19 July 2024 - £120.00,,Confidential,Kingsley Napley LLP 20 Bonhill Street London EC2A 4DN,Law firm,False,,120.00
10471,Employment and earnings - Ad hoc payments,,,,,20.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10471,Calum Miller,5346,6762,This was a final payment following the termination of my contract on my election.,True,Monetary,2024-08-04,2024-07-30,2024-08-02,Apr07_25,"Payment received on 30 July 2024 - £1,887.91",,,,,False,,1887.91
9626,Employment and earnings - Ad hoc payments,,,,Estimated,30.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9626,Sarah Sackman,5204,9624,,True,Monetary,2024-08-04,2024-08-07,2024-08-03,Apr07_25,"Payment received on 07 August 2024 - £4,000.00",,,,,False,2024-12-05,4000.00
10343,Employment and earnings - Ad hoc payments,,,,None since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10343,Laura Kyrke-Smith,5341,7413,Final payment,True,Monetary,2024-08-04,2024-07-25,2024-08-31,Apr07_25,"Payment received on 25 July 2024 - £2,221.60",,,,,False,,2221.60
8044,Employment and earnings - Ad hoc payments,,,,,30.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8044,Bradley Thomas,5186,8042,Actual amount to cover owed salary for July until my resignation following my election to Parliament.,True,Monetary,2024-08-04,2024-07-31,2024-07-29,Apr07_25,"Payment received on 31 July 2024 - £4,342.08",,,,,False,,4342.08
8776,Employment and earnings - Ad hoc payments,,,,No additional hours since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8776,Gregory Stafford,5351,8772,final salary payment for this role,True,Monetary,2024-08-04,2024-07-26,2024-08-01,Apr07_25,"Payment received on 26 July 2024 - £2,334.03",,,,,False,,2334.03
7363,Employment and earnings - Ad hoc payments,,,,,80.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7363,Naushabah Khan,5215,7360,"This is the final payment, role will unpaid from 1 August 2024",True,Monetary,2024-08-04,2024-07-25,2024-08-04,Apr07_25,"Payment received on 25 July 2024 - £1,447.21",,,,,False,,1447.21
10039,Employment and earnings - Ad hoc payments,,,,4.5 hours per show including preparation,13.50,True,False,,https://interests-api.parliament.uk/api/v1/Interests/10039,Mr David Lammy,206,3723,"For shows on 1, 7 and 21 April 2024",True,Monetary,2024-08-04,2024-05-24,2024-08-04,Apr07_25,"Payment received on 24 May 2024 - £3,360.00",,Global Radio,"30 Leicester Square, London WC2H 7LA",Radio Station,False,,3360.00
9258,Employment and earnings - Ad hoc payments,,,,24 hours per month estimated,24.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9258,Nigel Farage,5091,9240,,True,Monetary,2024-08-04,2024-07-31,2024-08-04,Apr07_25,"Payment received on 31 July 2024 - £16,597.22",26352,,,,False,,16597.22
9228,Employment and earnings - Ad hoc payments,,,,This is an estimated amount of hours,28.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9228,Nigel Farage,5091,9226,,True,Monetary,2024-08-04,2024-07-24,2024-08-04,Apr07_25,"Payment received on 24 July 2024 - £1,551.29",26352,,,,False,,1551.29
9312,Employment and earnings - Ad hoc payments,,,,None since my election. Payment for unused holidays,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9312,Elaine Stewart,5206,8011,,True,Monetary,2024-08-04,2024-07-15,2024-08-03,Apr07_25,"Payment received on 15 July 2024 - £1,412.26",,,,,False,,1412.26
7876,Employment and earnings - Ad hoc payments,,,,,75.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7876,Phil Brickell,5128,7875,Final monthly payment,True,Monetary,2024-08-03,2024-07-18,2024-08-01,Apr07_25,"Payment received on 18 July 2024 - £3,333.34",,,,,False,,3333.34
9607,Employment and earnings - Ad hoc payments,,,,,10.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9607,Sarah Sackman,5204,9605,,False,Monetary,2024-08-03,2024-02-24,2024-08-03,Apr07_25,"Payment expected for services on 24 February 2024 - £2,562.50",,,,,False,,2562.50
9614,Employment and earnings - Ad hoc payments,,,,Estimated,50.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/9614,Sarah Sackman,5204,9613,,False,Monetary,2024-08-03,2022-07-01,2024-08-03,Apr07_25,"Payment expected for services on 01 July 2022 - £4,331.96",,Confidential,Confidential,Crowdfunded small campaign collective,False,,4331.96
9610,Employment and earnings - Ad hoc payments,,,,,6.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9610,Sarah Sackman,5204,9605,,True,Monetary,2024-08-03,2024-11-25,2024-08-03,Apr07_25,"Payment received on 25 November 2024 - £1,437.50",,,,,False,2024-12-05,1437.50
9611,Employment and earnings - Ad hoc payments,,,,,14.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9611,Sarah Sackman,5204,9605,,True,Monetary,2024-08-03,2024-09-16,2024-08-03,Apr07_25,"Payment received on 16 September 2024 - £3,395.84",,,,,False,2024-12-05,3395.84
7879,Employment and earnings - Ad hoc payments,,,,,20.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7879,Phil Brickell,5128,7878,,True,Monetary,2024-08-03,2024-07-15,2024-07-30,Apr07_25,"Payment received on 15 July 2024 - £1,630.99",,,,,False,,1630.99
9544,Employment and earnings - Ad hoc payments,,,,,3.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9544,Alicia Kearns,4805,9524,,False,Monetary,2024-08-02,2024-07-26,2024-08-02,Apr07_25,"Payment expected for services on 26 July 2024 - £1,000.00",,,,,False,,1000.00
5900,Employment and earnings - Ad hoc payments,,,,,2.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5900,Ms Diane Abbott,172,5222,,True,Monetary,2024-08-02,2024-05-11,2024-08-02,Apr07_25,Payment received on 11 May 2024 - £340.00,,,,,False,,340.00
9603,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9603,Maya Ellis,5228,6095,for unused annual leave,True,Monetary,2024-08-02,2024-07-31,2024-08-02,Apr07_25,Payment received on 31 July 2024 - £677.86,,,,,False,,677.86
8009,Employment and earnings - Ad hoc payments,,,,Final payment for accrued holiday,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8009,Elaine Stewart,5206,8008,Payment up until I was elected,True,Monetary,2024-08-02,2024-07-05,2024-08-02,Apr07_25,"Payment received on 05 July 2024 - £4,940.00",,,,,False,,4940.00
8616,Employment and earnings - Ad hoc payments,,,,,45.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8616,Ian Roome,5138,6539,Final salary payment,True,Monetary,2024-08-02,2024-07-26,2024-08-02,Apr07_25,"Payment received on 26 July 2024 - £1,577.02",,,,,False,,1577.02
9247,Employment and earnings - Ad hoc payments,,,,No hours worked since leaving the company,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9247,Baggy Shanker,5176,7629,this was a severance payment agreed prior to leaving the company on the 30th June 2024,True,Monetary,2024-08-02,2024-07-26,2024-08-02,Apr07_25,"Payment received on 26 July 2024 - £63,758.16",,,,,False,,63758.16
10346,Employment and earnings - Ad hoc payments,,,,,8.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10346,Bobby Dean,5083,8065,Final payment,True,Monetary,2024-08-02,2024-07-30,2024-08-02,Apr07_25,Payment received on 30 July 2024 - £669.58,,,,,False,,669.58
8973,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8973,Uma Kumaran,5278,8348,For annual leave days not used,True,Monetary,2024-08-02,2024-07-31,2024-08-02,Apr07_25,"Payment received on 31 July 2024 - £2,345.80",,,,,False,,2345.80
8911,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,Approximate hours per week,7.50,False,True,,https://interests-api.parliament.uk/api/v1/Interests/8911,Anna Turley,4449,7429,Redundancy payment,True,Monetary,2024-08-02,2024-07-31,2024-08-02,Apr07_25,"Payment received on 31 July 2024 - £2,950.35",,,,,False,,2950.35
9540,Employment and earnings - Ad hoc payments,,,,no additional hours since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9540,Alex McIntyre,5349,6378,Accrued but untaken annual leave prior to final date of employment on 4 July 2024.,True,Monetary,2024-08-02,2024-07-26,2024-08-02,Apr07_25,"Payment received on 26 July 2024 - £1,659.25",,,,,False,,1659.25
9317,Employment and earnings - Ad hoc payments,,,,,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9317,Mike Tapp,5266,7333,Final salary and redundancy payment,True,Monetary,2024-08-02,2024-07-31,2024-08-02,Apr07_25,"Payment received on 31 July 2024 - £3,458.38",,,,,False,,3458.38
9014,Employment and earnings - Ad hoc payments,,,,Estimated,10.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9014,Sarah Sackman,5204,9009,,True,Monetary,2024-08-01,2024-07-12,2024-08-01,Apr07_25,Payment received on 12 July 2024 - £927.00,,,,,False,,927.00
8177,Employment and earnings - Ad hoc payments,,,,Estimated hours,20.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8177,Pam Cox,5042,8176,Final Councillor allowance. I will no longer claim this allowance now I have been elected as an MP.,True,Monetary,2024-08-01,2024-07-26,2024-07-31,Apr07_25,Payment received on 26 July 2024 - £631.38,,,,,False,,631.38
10331,Employment and earnings - Ad hoc payments,,,,approx,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10331,Bridget Phillipson,4046,7108,Provided with dinner after delivering a speech,True,In kind,2024-08-01,2024-05-14,2024-08-01,Apr07_25,Payment received on 14 May 2024 - £500.00,,,,,False,,500.00
8958,Employment and earnings - Ad hoc payments,,,,approx.,25.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8958,Lauren Edwards,5298,8956,Final payment,True,Monetary,2024-08-01,2024-07-25,2024-08-01,Apr07_25,"Payment received on 25 July 2024 - £1,335.47",,,,,False,,1335.47
8873,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8873,Patricia Ferguson,5190,6428,,True,Monetary,2024-08-01,2024-07-23,2024-08-01,Apr07_25,Payment received on 23 July 2024 - £292.40,,,,,False,,292.40
8834,Employment and earnings - Ad hoc payments,,,,"Estimated on the basis of being paid to work 3 days per week, some of which was paid annual leave.",98.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8834,Olly Glover,5318,6655,Final payment,True,Monetary,2024-08-01,2024-07-31,2024-08-01,Apr07_25,"Payment received on 31 July 2024 - £4,450.00",,,,,False,,4450.00
9028,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/9028,Louise Sandher-Jones,5258,9025,final payment,True,Monetary,2024-08-01,2024-07-26,2024-08-01,Apr07_25,Payment received on 26 July 2024 - £423.08,,,,,False,,423.08
7915,Employment and earnings - Ad hoc payments,,,,,1.75,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7915,Sir Mark Tami,1383,3830,Participating in a seminar with health professionals,True,Monetary,2024-07-31,2024-07-12,2024-07-29,Apr07_25,Payment received on 12 July 2024 - £400.00,,,,,False,,400.00
8429,Employment and earnings - Ad hoc payments,,,,no additional hours since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8429,Antonia Bance,5048,6997,Final payment including accrued annual leave.,True,Monetary,2024-07-31,2024-07-15,2024-07-31,Apr07_25,"Payment received on 15 July 2024 - £3,065.14",,,,,False,,3065.14
8191,Employment and earnings - Ad hoc payments,,,,Members responsibility allowance,37.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8191,Blake Stephenson,5100,8187,payment for the period ending 31 July 2024,True,Monetary,2024-07-31,2024-07-26,2024-07-31,Apr07_25,Payment received on 26 July 2024 - £634.57,,,,,False,,634.57
8566,Employment and earnings - Ad hoc payments,,,,Full time employment contract which was terminated immediately on my election to Parliament.,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8566,Blake Stephenson,5100,6468,Final payment from my employment immediately preceding my election to Parliament,True,Monetary,2024-07-31,2024-07-15,2024-07-31,Apr07_25,Payment received on 15 July 2024 - £772.73,,,,,False,,772.73
8540,Employment and earnings - Ad hoc payments,,,,"final payment from previous employer, including unused holiday allowance pay out",32.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8540,Joe Powell,5229,8149,,True,Monetary,2024-07-31,2024-07-25,2024-07-31,Apr07_25,"Payment received on 25 July 2024 - £11,054.89",,,,,False,,11054.89
8358,Employment and earnings - Ad hoc payments,,,,No additional hours.,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8358,Laurence Turner,5234,8196,"One off payment for (a) untaken accrued annual leave, and (b) percentage uplift applied retrospectively for all staff to earnings since April as part of annual salary uprating.",False,Monetary,2024-07-30,2024-08-06,2024-07-30,Apr07_25,"Payment expected for services on 06 August 2024 - £2,772.30",,,,,False,,2772.30
8296,Employment and earnings - Ad hoc payments,,,,(estimated),40.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8296,Josh Simons,5060,8290,as a final payment,True,Monetary,2024-07-30,2024-07-26,2024-07-30,Apr07_25,"Payment received on 26 July 2024 - £2,665.33",,,,,False,,2665.33
7940,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7940,Kate Dearden,5224,7931,annual leave payment and final salary.,True,Monetary,2024-07-30,2024-07-25,2024-07-30,Apr07_25,"Payment received on 25 July 2024 - £1,475.23",,,,,False,,1475.23
8245,Employment and earnings - Ad hoc payments,,,,None since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8245,Adam Thompson,5044,8242,Final payment relating to annual leave,True,Monetary,2024-07-30,2024-07-30,2024-07-30,Apr07_25,Payment received on 30 July 2024 - £798.67,,,,,False,,798.67
6889,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6889,Tom Rutland,5222,6886,final payment,True,Monetary,2024-07-30,2024-07-23,2024-07-30,Apr07_25,"Payment received on 23 July 2024 - £1,668.51",,,,,False,,1668.51
8298,Employment and earnings - Ad hoc payments,,,,No additional hours worked,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8298,Olivia Bailey,5337,6567,"This was my final payment from my previous employer, covering 1-4 July and owed holiday.",True,Monetary,2024-07-30,2024-07-26,2024-07-30,Apr07_25,"Payment received on 26 July 2024 - £2,762.23",,,,,False,,2762.23
8276,Employment and earnings - Ad hoc payments,,,,,150.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8276,Mr Connor Rand,5159,6464,Final payment,True,Monetary,2024-07-30,2024-07-22,2024-07-30,Apr07_25,"Payment received on 22 July 2024 - £3,200.60",,,,,False,,3200.60
8075,Employment and earnings - Ad hoc payments,,,,,35.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8075,Martin Rhodes,5251,6299,payment for 5 days work during my notice period starting from my resignation on being elected.,True,Monetary,2024-07-30,2024-07-25,2024-07-30,Apr07_25,Payment received on 25 July 2024 - £836.02,,,,,False,,836.02
8012,Employment and earnings - Ad hoc payments,,,,Payment made in error by CW&C Council as resignation not processed correctly in payroll system.  Arrangements being made to reimburse the Council.,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8012,Andrew Cooper,5195,6972,,True,Monetary,2024-07-29,2024-07-15,2024-07-29,Apr07_25,"Payment received on 15 July 2024 - £1,734.92",,,,,False,,1734.92
10348,Employment and earnings - Ad hoc payments,,,,None since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10348,Jacob Collier,5077,6467,,True,Monetary,2024-07-29,2024-07-26,2024-07-29,Apr07_25,Payment received on 26 July 2024 - £651.02,,,,,False,,651.02
7729,Employment and earnings - Ad hoc payments,,,,Estimated,30.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7729,Kirsteen Sullivan,5179,7725,Final payment as councillor for allowance and responsibility payment,True,Monetary,2024-07-29,2024-07-25,2024-07-29,Apr07_25,Payment received on 25 July 2024 - £418.44,,,,,False,,418.44
6321,Employment and earnings - Ad hoc payments,,,,No additional hours worked since draft accepted for publication 17 Jan 2024.,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/6321,Yuan Yang,5267,6318,,True,Monetary,2024-07-29,2024-07-11,2024-07-29,Apr07_25,"Payment received on 11 July 2024 - £26,605.08",,"Viking Penguin Inc, USA","1745 Broadway, New York, NY 10019",Publishing,False,,26605.08
7724,Employment and earnings - Ad hoc payments,,,,This was a final payment,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7724,Lucy Rigby,5333,7719,,True,Monetary,2024-07-29,2024-07-24,2024-07-29,Apr07_25,"Payment received on 24 July 2024 - £6,477.81",,,,,False,,6477.81
7884,Employment and earnings - Ad hoc payments,,,,approx.,50.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7884,Sam Carling,5308,7883,Final payment of allowance as a member of Cambridge City Council covering up to 18 July 2024. I will be declining to take any future allowance payments to which I am entitled.,True,Monetary,2024-07-29,2024-07-24,2024-07-29,Apr07_25,"Payment received on 24 July 2024 - £1,132.98",,,,,False,,1132.98
8015,Employment and earnings - Ad hoc payments,,,,,8.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8015,Gregor Poynton,5167,8014,Final payment,True,Monetary,2024-07-29,2024-07-26,2024-07-29,Apr07_25,"Payment received on 26 July 2024 - £2,288.46",,,,,False,,2288.46
6626,Employment and earnings - Ad hoc payments,,,,,45.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6626,Ms Julie Minns,5094,6622,Paid for consultancy work between 24 March 2024 - 24 May 2024,True,Monetary,2024-07-29,2024-07-23,2024-07-29,Apr07_25,"Payment received on 23 July 2024 - £1,920.00",,,,,False,,1920.00
7904,Employment and earnings - Ad hoc payments,,,,"Number of hours are estimated, including the time spent preparing and the hearing itself.",8.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/7904,Dr Neil Shastri-Hurst,5197,6031,,True,Monetary,2024-07-29,2024-07-29,2024-07-29,Apr07_25,"Payment received on 29 July 2024 - £1,352.50",,IME Law Limited (Part of Irwin Mitchell LLP),"PO BOX 4986, Sheffield, S1 9GD",Solicitor,False,,1352.50
8010,Employment and earnings - Ad hoc payments,,,,None since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/8010,Andrew Cooper,5195,6970,Final payment,True,Monetary,2024-07-29,2024-07-25,2024-07-29,Apr07_25,"Payment received on 25 July 2024 - £1,301.54",,,,,False,,1301.54
7948,Employment and earnings - Ad hoc payments,,,,no additional hours since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7948,Emma Foody,5029,6635,,True,Monetary,2024-07-29,2024-07-15,2024-07-29,Apr07_25,"Payment received on 15 July 2024 - £1,084.35",,,,,False,,1084.35
7708,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/7708,Nick Thomas-Symonds,4479,3835,,True,Monetary,2024-07-29,2024-07-24,2024-07-29,Apr07_25,"Payment received on 24 July 2024 - £1,018.52",,Bloomsbury Publishing PLC,"50 Bedford Square, London WC1B 3DB",,False,,1018.52
7733,Employment and earnings - Ad hoc payments,,,,,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7733,Jo White,5105,7732,,True,Monetary,2024-07-29,2024-07-22,2024-07-29,Apr07_25,Payment received on 22 July 2024 - £184.63,,,,,False,,184.63
7826,Employment and earnings - Ad hoc payments,,,,This is an approximate figure.,16.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7826,Frank McNally,5183,6576,The payment covers the month of July 1-26 July 2024,True,Monetary,2024-07-29,2024-07-23,2024-07-29,Apr07_25,"Payment received on 23 July 2024 - £1,778.75",,,,,False,,1778.75
7994,Employment and earnings - Ad hoc payments,,,,None since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7994,Chris Ward,5276,5991,This is a final payment covering accrued holiday pay.,True,Monetary,2024-07-29,2024-07-31,2024-07-29,Apr07_25,"Payment received on 31 July 2024 - £2,634.10",,,,,False,,2634.10
7777,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7777,Carla Denyer,5102,7768,This is a final payment,True,Monetary,2024-07-29,2024-07-25,2024-07-29,Apr07_25,Payment received on 25 July 2024 - £401.10,,,,,False,,401.10
7617,Employment and earnings - Ad hoc payments,,,,approx.,38.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7617,Richard Baker,5253,7612,,True,Monetary,2024-07-26,2024-07-26,2024-07-26,Apr07_25,"Payment received on 26 July 2024 - £1,228.75",,,,,False,,1228.75
10345,Employment and earnings - Ad hoc payments,,,,None since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/10345,Gill German,5104,7011,Final payment,True,Monetary,2024-07-26,2024-07-27,2024-08-26,Apr07_25,Payment received on 27 July 2024 - £546.37,,,,,False,,546.37
7581,Employment and earnings - Ad hoc payments,,,,None since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7581,Torsten Bell,5069,7576,Final payment,True,Monetary,2024-07-26,2024-07-19,2024-07-26,Apr07_25,"Payment received on 19 July 2024 - £2,311.24",,,,,False,,2311.24
7660,Employment and earnings - Ad hoc payments,,,,Contracted hours for July up to Friday 5th at 20% capacity,8.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7660,Tom Collins,5087,6001,Final payment of outstanding salary and holiday entitlement,True,Monetary,2024-07-26,2024-07-26,2024-07-26,Apr07_25,"Payment received on 26 July 2024 - £1,149.40",,,,,False,,1149.40
6328,Employment and earnings - Ad hoc payments,,,,,3.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6328,Peter Prinsley,5163,6322,,True,Monetary,2024-07-25,2024-07-12,2024-07-25,Apr07_25,Payment received on 12 July 2024 - £192.00,,,,,False,,192.00
6327,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6327,Peter Prinsley,5163,6322,,True,Monetary,2024-07-25,2024-07-10,2024-07-25,Apr07_25,Payment received on 10 July 2024 - £50.00,,,,,False,,50.00
6325,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6325,Peter Prinsley,5163,6322,,True,Monetary,2024-07-25,2024-07-05,2024-07-25,Apr07_25,Payment received on 05 July 2024 - £80.00,,,,,False,,80.00
6942,Employment and earnings - Ad hoc payments,,,,,6.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6942,Peter Prinsley,5163,6941,,True,Monetary,2024-07-25,2024-07-16,2024-07-25,Apr07_25,Payment received on 16 July 2024 - £880.40,,,,,False,,880.40
6324,Employment and earnings - Ad hoc payments,,,,several patient payments and 5 estimated hours,5.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6324,Peter Prinsley,5163,6322,,True,Monetary,2024-07-25,2024-07-05,2024-07-25,Apr07_25,Payment received on 05 July 2024 - £778.00,,,,,False,,778.00
6944,Employment and earnings - Ad hoc payments,,,,,5.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6944,Peter Prinsley,5163,6943,,True,Monetary,2024-07-25,2024-07-17,2024-07-25,Apr07_25,Payment received on 17 July 2024 - £500.00,,,,,False,,500.00
6999,Employment and earnings - Ad hoc payments,,,,no hours worked since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6999,Lee Pitcher,5233,6996,Paid as part of the redundancy package from the organisation,True,Monetary,2024-07-23,2024-07-15,2024-07-23,Apr07_25,"Payment received on 15 July 2024 - £5,750.35",,,,,False,,5750.35
6905,Employment and earnings - Ad hoc payments,,,,No additional hours worked since my election.,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6905,Matthew Patrick,5162,6904,,True,Monetary,2024-07-22,2024-07-18,2024-07-22,Apr07_25,"Payment received on 18 July 2024 - £3,012.12",,,,,False,,3012.12
6928,Employment and earnings - Ad hoc payments,,,,,10.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6928,Sir Geoffrey Cox,1508,6926,,True,Monetary,2024-07-22,2024-06-04,2024-07-22,Apr07_25,"Payment received on 04 June 2024 - £12,500.00",,,,,False,,12500.00
6920,Employment and earnings - Ad hoc payments,,,,Final payment for hours already declared,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6920,Sir Geoffrey Cox,1508,6919,,True,Monetary,2024-07-22,2024-05-15,2024-07-22,Apr07_25,"Payment received on 15 May 2024 - £379,185.20",,,,,False,,379185.20
6791,Employment and earnings - Ad hoc payments,,,,This employment ended before Polling Day,12.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6791,Luke Akehurst,5112,6789,,False,Monetary,2024-07-22,2024-07-03,2024-07-22,Apr07_25,Payment expected for services on 03 July 2024 - £530.77,,,,,False,,530.77
6792,Employment and earnings - Ad hoc payments,,,,"Payment relates to work in old job, which ended before Polling Day",12.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/6792,Luke Akehurst,5112,6790,Final salary payment for old job which ended before Polling Day,False,Monetary,2024-07-22,2024-07-03,2024-07-22,Apr07_25,Payment expected for services on 03 July 2024 - £553.85,,,,,False,,553.85
6680,Employment and earnings - Ad hoc payments,,,,Number of hours worked is estimated,43.29,True,False,,https://interests-api.parliament.uk/api/v1/Interests/6680,Dr Neil Shastri-Hurst,5197,6031,,True,Monetary,2024-07-18,2024-07-18,2024-07-18,Apr07_25,"Payment received on 18 July 2024 - £7,575.00",,Prosperity Law LLP,"Vantage Point, 4 Harman Street, Spinningfields, Manchester M3 3HF",Solicitor,False,,7575.00
